user_id,created_at,company_id,language,activated_at,state
521,18-02-2013 09:52,9497,spanish,18-02-2013 09:53,active
522,18-02-2013 14:52,2387,spanish,,pending
523,18-02-2013 17:26,6,arabic,18-02-2013 17:27,active
524,18-02-2013 16:39,6717,arabic,18-02-2013 16:41,active
525,18-02-2013 10:48,8503,english,18-02-2013 10:49,active
526,18-02-2013 08:36,466,english,,pending
527,18-02-2013 08:49,3540,korean,18-02-2013 08:50,active
528,18-02-2013 16:43,6568,arabic,,pending
529,18-02-2013 17:41,6334,german,18-02-2013 17:43,active
530,18-02-2013 13:21,8528,german,18-02-2013 13:23,active
531,18-02-2013 01:02,9139,english,,pending
532,18-02-2013 03:14,7789,french,,pending
533,19-02-2013 19:05,8539,english,,pending
534,19-02-2013 13:55,5948,english,,pending
535,19-02-2013 13:19,4260,english,19-02-2013 13:20,active
536,19-02-2013 11:16,2824,english,,pending
537,19-02-2013 14:39,13103,german,19-02-2013 14:40,active
538,19-02-2013 18:28,4,spanish,19-02-2013 18:30,active
539,19-02-2013 23:44,1132,english,,pending
540,19-02-2013 17:18,2006,english,19-02-2013 17:19,active
541,19-02-2013 13:23,1816,english,,pending
542,19-02-2013 16:38,13,german,,pending
543,19-02-2013 09:00,5374,german,,pending
544,19-02-2013 11:53,1,arabic,,pending
545,19-02-2013 11:20,5881,english,,pending
546,19-02-2013 20:43,4776,english,19-02-2013 20:44,active
547,19-02-2013 02:57,11792,japanese,,pending
548,20-02-2013 07:06,6470,arabic,20-02-2013 07:07,active
549,20-02-2013 14:31,11343,portugese,20-02-2013 14:33,active
550,20-02-2013 15:33,3548,english,,pending
551,20-02-2013 11:27,3,spanish,20-02-2013 11:29,active
552,20-02-2013 17:21,9675,chinese,20-02-2013 17:23,active
553,20-02-2013 08:56,4723,spanish,20-02-2013 08:58,active
554,20-02-2013 14:58,5491,japanese,20-02-2013 14:59,active
555,20-02-2013 09:22,5207,german,20-02-2013 09:23,active
556,20-02-2013 12:58,12547,chinese,20-02-2013 13:00,active
557,20-02-2013 12:41,23,spanish,,pending
558,20-02-2013 18:47,555,indian,,pending
559,20-02-2013 07:25,1531,french,,pending
560,20-02-2013 17:29,11480,arabic,,pending
561,20-02-2013 23:45,1,french,,pending
562,20-02-2013 17:24,3082,french,,pending
563,20-02-2013 02:05,48,english,20-02-2013 02:07,active
564,20-02-2013 17:18,10158,french,,pending
565,21-02-2013 15:17,4287,portugese,21-02-2013 15:18,active
566,21-02-2013 13:22,231,japanese,21-02-2013 13:24,active
567,21-02-2013 11:47,3657,english,21-02-2013 11:49,active
568,21-02-2013 18:20,2937,english,,pending
569,21-02-2013 15:06,5630,arabic,,pending
570,21-02-2013 11:52,1947,arabic,21-02-2013 11:53,active
571,21-02-2013 22:11,1,french,,pending
572,21-02-2013 16:42,7105,english,,pending
573,21-02-2013 15:57,4602,english,,pending
574,21-02-2013 15:29,19,english,21-02-2013 15:30,active
575,21-02-2013 09:54,1034,spanish,21-02-2013 09:56,active
576,21-02-2013 16:04,7376,japanese,21-02-2013 16:05,active
577,21-02-2013 12:19,3723,french,,pending
578,21-02-2013 01:59,535,french,,pending
579,21-02-2013 16:57,223,english,21-02-2013 16:58,active
580,22-02-2013 19:20,11823,japanese,,pending
581,22-02-2013 09:30,10409,english,22-02-2013 09:32,active
582,22-02-2013 10:43,499,indian,,pending
583,22-02-2013 15:07,8547,german,22-02-2013 15:08,active
584,22-02-2013 17:13,17,chinese,,pending
585,22-02-2013 10:28,17,english,,pending
586,22-02-2013 14:51,11282,english,22-02-2013 14:53,active
587,22-02-2013 22:49,1366,english,,pending
588,22-02-2013 11:21,10,english,22-02-2013 11:22,active
589,22-02-2013 09:22,208,french,22-02-2013 09:24,active
590,22-02-2013 18:03,10869,portugese,,pending
591,22-02-2013 13:28,3,italian,22-02-2013 13:29,active
592,22-02-2013 15:05,59,russian,22-02-2013 15:06,active
593,22-02-2013 15:06,3849,french,,pending
594,23-02-2013 13:37,12085,english,,pending
595,23-02-2013 16:25,4156,english,,pending
596,23-02-2013 15:22,24,english,23-02-2013 15:23,active
597,23-02-2013 12:46,8974,english,23-02-2013 12:48,active
598,24-02-2013 12:19,1,english,24-02-2013 12:20,active
599,24-02-2013 01:10,11251,english,,pending
600,24-02-2013 15:56,12679,english,,pending
601,24-02-2013 13:54,3218,arabic,,pending
602,25-02-2013 13:30,695,english,25-02-2013 13:31,active
603,25-02-2013 10:05,106,english,25-02-2013 10:06,active
604,25-02-2013 15:57,1642,english,,pending
605,25-02-2013 10:24,5296,english,,pending
606,25-02-2013 14:20,2335,french,,pending
607,25-02-2013 07:40,12958,english,,pending
608,25-02-2013 18:16,2680,french,,pending
609,25-02-2013 07:50,8,english,25-02-2013 07:52,active
610,25-02-2013 14:21,1178,indian,25-02-2013 14:22,active
611,25-02-2013 09:36,449,portugese,25-02-2013 09:38,active
612,25-02-2013 09:16,13,english,,pending
613,25-02-2013 14:04,8289,japanese,,pending
614,25-02-2013 18:06,8715,english,25-02-2013 18:08,active
615,26-02-2013 22:40,5029,english,,pending
616,26-02-2013 14:04,17,german,,pending
617,26-02-2013 09:09,4193,english,26-02-2013 09:11,active
618,26-02-2013 02:30,10895,portugese,26-02-2013 02:32,active
619,26-02-2013 13:32,260,english,,pending
620,26-02-2013 15:59,1,english,,pending
621,26-02-2013 15:22,522,arabic,26-02-2013 15:24,active
622,26-02-2013 10:25,26,english,26-02-2013 10:26,active
623,26-02-2013 11:47,7186,english,,pending
624,26-02-2013 16:12,8698,russian,26-02-2013 16:14,active
625,26-02-2013 23:20,12491,french,,pending
626,26-02-2013 19:38,7697,chinese,,pending
627,26-02-2013 16:49,7065,spanish,,pending
628,26-02-2013 15:10,6191,english,,pending
629,27-02-2013 10:20,1,chinese,27-02-2013 10:21,active
630,27-02-2013 16:40,3,english,,pending
631,27-02-2013 11:30,505,spanish,27-02-2013 11:31,active
632,27-02-2013 21:53,9122,spanish,27-02-2013 21:54,active
633,27-02-2013 15:47,3,english,27-02-2013 15:49,active
634,27-02-2013 09:14,6424,english,,pending
635,27-02-2013 05:14,8537,english,,pending
636,27-02-2013 13:48,4796,english,27-02-2013 13:49,active
637,27-02-2013 13:28,3,english,27-02-2013 13:30,active
638,27-02-2013 10:18,3883,russian,,pending
639,27-02-2013 08:27,78,french,,pending
640,27-02-2013 15:06,1,italian,,pending
641,27-02-2013 16:03,10715,english,,pending
642,27-02-2013 09:10,11453,english,,pending
643,27-02-2013 14:43,71,indian,27-02-2013 14:44,active
644,28-02-2013 12:44,219,chinese,28-02-2013 12:46,active
645,28-02-2013 17:27,13171,portugese,,pending
646,28-02-2013 08:08,2339,indian,,pending
647,28-02-2013 11:58,17,english,28-02-2013 11:59,active
648,28-02-2013 12:44,97,english,,pending
649,28-02-2013 09:27,863,english,,pending
650,28-02-2013 17:01,62,english,,pending
651,28-02-2013 13:03,4198,english,28-02-2013 13:04,active
652,28-02-2013 09:59,12,spanish,28-02-2013 10:00,active
653,28-02-2013 18:10,5434,russian,28-02-2013 18:11,active
654,28-02-2013 17:50,2142,english,,pending
655,28-02-2013 09:01,1,english,28-02-2013 09:02,active
656,28-02-2013 08:14,195,french,,pending
657,28-02-2013 16:16,365,english,,pending
658,28-02-2013 16:36,10965,russian,,pending
659,28-02-2013 11:59,8168,english,,pending
660,01-03-2013 19:18,2351,english,01-03-2013 19:20,active
661,01-03-2013 02:21,461,russian,,pending
662,01-03-2013 02:05,12457,chinese,,pending
663,01-03-2013 11:34,10936,german,01-03-2013 11:36,active
664,01-03-2013 21:11,821,english,01-03-2013 21:13,active
665,01-03-2013 14:44,4675,spanish,,pending
666,01-03-2013 18:15,9241,english,,pending
667,01-03-2013 14:21,2789,spanish,,pending
668,01-03-2013 17:15,19,italian,01-03-2013 17:16,active
669,01-03-2013 08:59,7152,english,,pending
670,01-03-2013 16:58,4604,english,01-03-2013 17:00,active
671,01-03-2013 17:12,13082,english,,pending
672,01-03-2013 16:25,1295,german,01-03-2013 16:26,active
673,01-03-2013 17:27,469,english,01-03-2013 17:28,active
674,01-03-2013 03:40,1778,english,01-03-2013 03:42,active
675,02-03-2013 15:41,2244,german,,pending
676,02-03-2013 20:40,8919,french,,pending
677,02-03-2013 17:45,3,chinese,,pending
678,02-03-2013 10:05,2,english,02-03-2013 10:07,active
679,03-03-2013 17:22,3797,english,,pending
680,03-03-2013 07:17,1,english,,pending
681,03-03-2013 23:25,1405,spanish,,pending
682,03-03-2013 07:50,11873,russian,,pending
683,04-03-2013 16:11,2843,spanish,,pending
684,04-03-2013 09:13,9562,chinese,04-03-2013 09:14,active
685,04-03-2013 18:23,9135,spanish,,pending
686,04-03-2013 11:57,19,english,,pending
687,04-03-2013 12:04,1,portugese,,pending
688,04-03-2013 13:31,778,english,04-03-2013 13:33,active
689,04-03-2013 09:19,12775,english,04-03-2013 09:21,active
690,04-03-2013 08:09,13036,english,04-03-2013 08:11,active
691,04-03-2013 22:45,9191,portugese,,pending
692,04-03-2013 08:04,14,spanish,04-03-2013 08:06,active
693,04-03-2013 21:12,3996,english,,pending
694,04-03-2013 12:19,7909,french,,pending
695,04-03-2013 11:18,2689,english,04-03-2013 11:19,active
696,04-03-2013 16:54,2,spanish,,pending
697,04-03-2013 13:59,7193,german,,pending
698,04-03-2013 10:19,12,english,04-03-2013 10:21,active
699,04-03-2013 10:11,10986,italian,04-03-2013 10:12,active
700,04-03-2013 05:24,104,indian,04-03-2013 05:25,active
701,05-03-2013 15:59,8254,english,,pending
702,05-03-2013 19:41,8273,english,05-03-2013 19:42,active
703,05-03-2013 10:05,340,english,05-03-2013 10:06,active
704,05-03-2013 15:27,4307,english,,pending
705,05-03-2013 21:21,6587,japanese,,pending
706,05-03-2013 08:31,5,english,,pending
707,05-03-2013 18:28,6441,english,05-03-2013 18:29,active
708,05-03-2013 06:33,4692,english,,pending
709,05-03-2013 11:20,6423,english,05-03-2013 11:21,active
710,05-03-2013 11:09,31,english,05-03-2013 11:10,active
711,05-03-2013 08:45,5,english,,pending
712,05-03-2013 18:21,11451,english,05-03-2013 18:23,active
713,05-03-2013 17:48,2,english,05-03-2013 17:50,active
714,06-03-2013 14:17,2553,english,06-03-2013 14:19,active
715,06-03-2013 10:25,2317,spanish,,pending
716,06-03-2013 15:55,6435,japanese,,pending
717,06-03-2013 11:55,10199,japanese,06-03-2013 11:57,active
718,06-03-2013 13:03,1136,japanese,,pending
719,06-03-2013 21:18,13,russian,06-03-2013 21:20,active
720,06-03-2013 13:46,3163,english,06-03-2013 13:47,active
721,06-03-2013 19:00,8,spanish,,pending
722,06-03-2013 14:03,1,spanish,,pending
723,06-03-2013 08:38,2151,english,,pending
724,06-03-2013 10:42,10588,english,,pending
725,06-03-2013 14:40,9,english,06-03-2013 14:42,active
726,06-03-2013 09:44,8588,english,06-03-2013 09:45,active
727,06-03-2013 18:09,8767,english,06-03-2013 18:10,active
728,06-03-2013 18:04,4834,german,,pending
729,07-03-2013 14:17,7189,english,07-03-2013 14:18,active
730,07-03-2013 08:52,1,english,07-03-2013 08:53,active
731,07-03-2013 10:56,1171,arabic,,pending
732,07-03-2013 16:29,5,arabic,07-03-2013 16:31,active
733,07-03-2013 23:12,2373,japanese,07-03-2013 23:13,active
734,07-03-2013 02:09,17,spanish,,pending
735,07-03-2013 12:24,12,english,07-03-2013 12:25,active
736,07-03-2013 12:09,2366,english,,pending
737,07-03-2013 15:19,13,spanish,07-03-2013 15:20,active
738,07-03-2013 03:07,3738,english,,pending
739,07-03-2013 18:57,12852,japanese,,pending
740,07-03-2013 09:25,10142,english,,pending
741,07-03-2013 17:31,1844,english,07-03-2013 17:32,active
742,07-03-2013 12:41,1884,english,07-03-2013 12:43,active
743,07-03-2013 14:25,172,indian,07-03-2013 14:26,active
744,08-03-2013 15:48,9,english,,pending
745,08-03-2013 23:02,1,russian,08-03-2013 23:03,active
746,08-03-2013 11:01,11573,japanese,08-03-2013 11:02,active
747,08-03-2013 15:25,2656,english,08-03-2013 15:27,active
748,08-03-2013 11:37,7592,spanish,08-03-2013 11:38,active
749,08-03-2013 13:45,269,english,,pending
750,08-03-2013 18:13,602,french,08-03-2013 18:15,active
751,08-03-2013 14:24,7822,english,,pending
752,08-03-2013 02:20,12908,spanish,,pending
753,08-03-2013 13:06,11943,japanese,08-03-2013 13:08,active
754,08-03-2013 09:38,1,english,08-03-2013 09:39,active
755,08-03-2013 15:36,6662,english,,pending
756,08-03-2013 18:33,6538,german,08-03-2013 18:35,active
757,08-03-2013 14:45,10,spanish,,pending
758,08-03-2013 08:20,5149,english,,pending
759,09-03-2013 13:44,11324,russian,09-03-2013 13:46,active
760,09-03-2013 17:21,3050,english,09-03-2013 17:23,active
761,09-03-2013 18:49,24,english,09-03-2013 18:50,active
762,09-03-2013 19:25,12142,english,,pending
763,10-03-2013 17:45,12224,english,,pending
764,10-03-2013 18:50,10,english,,pending
765,10-03-2013 23:17,6446,japanese,,pending
766,10-03-2013 13:24,11627,french,,pending
767,10-03-2013 14:25,4,english,,pending
768,11-03-2013 17:15,8752,english,,pending
769,11-03-2013 09:45,100,portugese,,pending
770,11-03-2013 16:42,3097,french,,pending
771,11-03-2013 12:43,12107,portugese,11-03-2013 12:44,active
772,11-03-2013 13:24,2944,english,11-03-2013 13:25,active
773,11-03-2013 16:28,10008,french,11-03-2013 16:29,active
774,11-03-2013 13:59,5142,japanese,,pending
775,11-03-2013 11:32,1,english,11-03-2013 11:34,active
776,11-03-2013 07:47,9189,japanese,,pending
777,11-03-2013 11:59,9165,portugese,,pending
778,11-03-2013 08:30,6816,french,,pending
779,11-03-2013 13:17,8586,english,11-03-2013 13:18,active
780,11-03-2013 07:37,12301,spanish,11-03-2013 07:38,active
781,11-03-2013 01:36,6969,german,,pending
782,11-03-2013 05:15,11445,french,11-03-2013 05:16,active
783,11-03-2013 09:31,25,spanish,11-03-2013 09:33,active
784,12-03-2013 15:46,2,english,,pending
785,12-03-2013 13:19,6320,russian,12-03-2013 13:20,active
786,12-03-2013 15:57,1,spanish,,pending
787,12-03-2013 11:39,13,french,,pending
788,12-03-2013 19:11,59,english,,pending
789,12-03-2013 17:03,6226,english,,pending
790,12-03-2013 22:56,15,english,12-03-2013 22:57,active
791,12-03-2013 18:30,8944,spanish,,pending
792,12-03-2013 05:25,7104,english,12-03-2013 05:27,active
793,12-03-2013 09:39,11147,english,12-03-2013 09:40,active
794,12-03-2013 00:02,3041,french,,pending
795,12-03-2013 11:44,10995,english,,pending
796,12-03-2013 10:19,12016,english,,pending
797,12-03-2013 13:52,443,japanese,,pending
798,12-03-2013 17:01,8483,english,,pending
799,12-03-2013 14:09,2068,german,,pending
800,12-03-2013 14:25,4818,english,12-03-2013 14:27,active
801,13-03-2013 23:34,818,english,13-03-2013 23:35,active
802,13-03-2013 10:38,4595,english,13-03-2013 10:40,active
803,13-03-2013 15:53,1,english,13-03-2013 15:54,active
804,13-03-2013 09:25,9925,english,,pending
805,13-03-2013 17:19,3169,english,13-03-2013 17:20,active
806,13-03-2013 08:49,10857,indian,13-03-2013 08:50,active
807,13-03-2013 14:09,12318,english,,pending
808,13-03-2013 19:19,19,english,13-03-2013 19:20,active
809,13-03-2013 16:27,8762,english,,pending
810,13-03-2013 15:51,6040,spanish,,pending
811,13-03-2013 15:36,2559,chinese,,pending
812,13-03-2013 15:10,539,english,,pending
813,13-03-2013 16:33,15,english,,pending
814,13-03-2013 16:21,6222,english,,pending
815,13-03-2013 09:12,603,french,,pending
816,14-03-2013 12:18,1,english,,pending
817,14-03-2013 11:23,9898,spanish,,pending
818,14-03-2013 09:57,15,english,,pending
819,14-03-2013 00:47,5063,english,14-03-2013 00:49,active
820,14-03-2013 14:28,3,arabic,14-03-2013 14:30,active
821,14-03-2013 06:41,8958,spanish,,pending
822,14-03-2013 10:59,11195,english,14-03-2013 11:00,active
823,14-03-2013 06:51,53,french,14-03-2013 06:53,active
824,14-03-2013 21:20,98,english,,pending
825,14-03-2013 10:56,8669,english,14-03-2013 10:58,active
826,14-03-2013 23:38,5266,english,,pending
827,14-03-2013 10:43,114,indian,14-03-2013 10:45,active
828,14-03-2013 12:46,4219,japanese,,pending
829,14-03-2013 08:11,2378,german,14-03-2013 08:12,active
830,14-03-2013 17:40,9308,english,,pending
831,14-03-2013 16:24,7668,english,14-03-2013 16:26,active
832,15-03-2013 09:53,12758,spanish,15-03-2013 09:54,active
833,15-03-2013 13:26,1917,english,,pending
834,15-03-2013 16:34,8350,english,,pending
835,15-03-2013 09:19,7602,spanish,,pending
836,15-03-2013 10:31,8116,english,15-03-2013 10:32,active
837,15-03-2013 18:14,8530,english,,pending
838,15-03-2013 14:42,4176,english,,pending
839,15-03-2013 02:14,12214,french,,pending
840,15-03-2013 17:37,8499,english,,pending
841,15-03-2013 20:54,2,english,15-03-2013 20:56,active
842,15-03-2013 10:40,1966,english,,pending
843,15-03-2013 21:17,12304,french,,pending
844,15-03-2013 14:44,6584,english,,pending
845,15-03-2013 12:37,448,korean,15-03-2013 12:39,active
846,15-03-2013 15:47,6362,english,,pending
847,16-03-2013 12:30,7185,french,,pending
848,16-03-2013 15:12,20,english,,pending
849,16-03-2013 08:15,1039,english,,pending
850,16-03-2013 23:22,4228,german,16-03-2013 23:23,active
851,17-03-2013 18:41,7513,german,,pending
852,17-03-2013 12:03,6387,japanese,,pending
853,17-03-2013 10:55,786,spanish,17-03-2013 10:57,active
854,17-03-2013 16:55,5810,japanese,,pending
855,18-03-2013 09:21,4773,german,18-03-2013 09:23,active
856,18-03-2013 14:27,6023,german,,pending
857,18-03-2013 10:03,4649,english,18-03-2013 10:04,active
858,18-03-2013 11:57,2,french,,pending
859,18-03-2013 10:38,9522,chinese,,pending
860,18-03-2013 08:32,1205,chinese,18-03-2013 08:33,active
861,18-03-2013 00:00,2,english,,pending
862,18-03-2013 01:08,3370,english,,pending
863,18-03-2013 15:23,183,english,,pending
864,18-03-2013 16:10,482,english,18-03-2013 16:12,active
865,18-03-2013 13:56,1,english,,pending
866,18-03-2013 13:00,1,english,,pending
867,18-03-2013 22:43,6117,chinese,18-03-2013 22:45,active
868,18-03-2013 17:21,6759,french,,pending
869,18-03-2013 00:52,4325,japanese,18-03-2013 00:53,active
870,18-03-2013 08:13,153,german,,pending
871,18-03-2013 12:10,10397,italian,,pending
872,19-03-2013 16:49,12302,japanese,19-03-2013 16:51,active
873,19-03-2013 12:08,6,english,,pending
874,19-03-2013 14:26,7371,english,,pending
875,19-03-2013 15:40,11586,english,,pending
876,19-03-2013 14:07,366,italian,,pending
877,19-03-2013 20:42,824,japanese,,pending
878,19-03-2013 11:07,1870,japanese,,pending
879,19-03-2013 18:50,8204,english,,pending
880,19-03-2013 08:50,5260,english,19-03-2013 08:52,active
881,19-03-2013 13:21,9355,indian,19-03-2013 13:22,active
882,19-03-2013 10:22,5305,italian,,pending
883,19-03-2013 10:12,11098,korean,,pending
884,19-03-2013 10:08,9348,english,19-03-2013 10:09,active
885,19-03-2013 05:25,8966,english,,pending
886,19-03-2013 07:47,3,english,,pending
887,19-03-2013 18:19,5651,english,,pending
888,19-03-2013 07:05,7,english,,pending
889,20-03-2013 19:27,24,english,,pending
890,20-03-2013 09:28,6055,english,,pending
891,20-03-2013 18:03,11523,english,20-03-2013 18:04,active
892,20-03-2013 08:17,363,english,,pending
893,20-03-2013 15:34,7830,english,,pending
894,20-03-2013 18:11,1,arabic,,pending
895,20-03-2013 14:08,1647,english,20-03-2013 14:10,active
